date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity,day_of_week,month,day_of_year,heavy_rain_flag,weather_severity,price_lag_1,price_lag_3,price_lag_7,price_ma_7,price_ma_14,price_volatility_7,price_change_1d,price_change_7d
2025-04-25,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2998.01,4035.24,3569.6,35.1,5.64,29.07,4,4,115,0,0,3269.6,3360.19,3536.83,3304.8214285714284,3296.4649999999997,168.59543453966793,300.0,32.76999999999998
2025-04-26,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3148.22,4274.11,3424.12,26.96,9.47,57.71,5,4,116,0,0,3569.6,2973.1,3318.15,3309.5028571428566,3320.382142857143,176.38633145402716,-145.48000000000002,105.9699999999998
2025-04-27,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2761.7,4074.97,3295.55,38.58,7.51,75.85,6,4,117,0,1,3424.12,3269.6,3336.97,3324.6414285714286,3334.152857142857,181.71906407314412,-128.5699999999997,-41.41999999999962
2025-04-28,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2659.77,3703.17,3095.61,26.42,4.51,84.18,0,4,118,0,0,3295.55,3569.6,3338.91,3318.7242857142855,3333.3314285714287,181.92495658532346,-199.94000000000005,-243.29999999999973
2025-04-29,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2849.66,4021.43,3420.83,40.67,8.88,73.25,1,4,119,0,1,3095.61,3424.12,3360.19,3283.967142857143,3308.8692857142855,199.78999288538762,325.2199999999998,60.63999999999987
2025-04-30,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3154.66,4112.14,3444.21,20.09,3.23,56.92,2,4,120,0,0,3420.83,3295.55,2973.1,3292.63,3330.1764285714285,204.89527796738923,23.38000000000011,471.1100000000001
2025-05-01,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2897.11,3713.55,3256.64,27.81,0.03,63.25,3,5,121,0,0,3444.21,3095.61,3269.6,3359.931428571428,3353.7235714285716,153.3314215926383,-187.57000000000016,-12.960000000000036
2025-05-02,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2769.5,3765.26,3253.08,39.89,0.0,42.64,4,5,122,0,1,3256.64,3420.83,3569.6,3358.0800000000004,3331.450714285714,154.67627850880584,-3.5599999999999454,-316.52
2025-05-03,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3168.38,4033.75,3621.37,25.03,7.99,68.55,5,5,123,0,0,3253.08,3444.21,3424.12,3312.862857142857,3311.1828571428573,126.17492245744876,368.28999999999996,197.25
2025-05-04,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2977.69,3780.99,3350.1,41.94,6.89,54.08,6,5,124,0,1,3621.37,3256.64,3295.55,3341.0414285714282,3332.8414285714284,169.68645029667528,-271.27,54.54999999999973
2025-05-05,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2753.74,3987.2,3436.48,18.0,0.0,64.82,0,5,125,0,0,3350.1,3253.08,3095.61,3348.8342857142857,3333.7792857142854,168.4974954173061,86.38000000000011,340.8699999999999
2025-05-06,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3002.3,4016.63,3412.1,37.87,9.62,68.77,1,5,126,0,0,3436.48,3621.37,3420.83,3397.5299999999997,3340.7485714285717,127.3504089772271,-24.38000000000011,-8.730000000000018
2025-05-07,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2641.42,3479.83,3171.93,29.43,0.0,41.78,2,5,127,0,0,3412.1,3350.1,3444.21,3396.282857142857,3344.4564285714287,127.12675258894119,-240.17000000000007,-272.2800000000002
2025-05-08,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2691.64,3346.25,3081.17,37.59,1.42,49.73,3,5,128,0,0,3171.93,3436.48,3256.64,3357.3857142857137,3358.6585714285716,149.6738380453927,-90.75999999999976,-175.4699999999998
2025-05-09,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2604.66,3333.75,3067.07,25.62,0.97,65.22,4,5,129,0,0,3081.17,3412.1,3253.08,3332.3185714285714,3345.1992857142855,180.8131803297334,-14.099999999999909,-186.00999999999976
2025-05-10,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2570.04,3929.15,3164.99,37.77,2.0,71.51,5,5,130,0,0,3067.07,3171.93,3621.37,3305.7457142857143,3309.3042857142855,206.27476553189527,97.91999999999962,-456.3800000000001
2025-05-11,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2558.71,3873.44,3187.22,35.85,1.78,86.11,6,5,131,0,1,3164.99,3081.17,3350.1,3240.5485714285714,3290.7950000000005,155.8495442650355,22.230000000000018,-162.8800000000001
2025-05-12,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3090.67,3963.99,3383.45,33.58,0.0,27.53,0,5,132,0,0,3187.22,3067.07,3436.48,3217.2799999999997,3283.0571428571425,148.76542990000573,196.23000000000002,-53.0300000000002
2025-05-13,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2796.48,3817.7,3321.6,22.2,0.0,34.27,1,5,133,0,0,3383.45,3164.99,3412.1,3209.7042857142856,3303.617142857143,136.59490447513625,-61.84999999999991,-90.5
2025-05-14,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2886.55,3979.09,3265.8,37.49,1.51,51.28,2,5,134,0,0,3321.6,3187.22,3171.93,3196.7757142857145,3296.5292857142854,117.1435000127547,-55.79999999999973,93.87000000000035
2025-05-15,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3048.05,3623.51,3326.65,23.25,3.11,57.82,3,5,135,0,0,3265.8,3383.45,3081.17,3210.1857142857143,3283.785714285714,119.18042580574323,60.84999999999991,245.48000000000002
2025-05-16,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3052.62,3791.16,3481.36,26.02,1.84,29.46,4,5,136,0,0,3326.65,3321.6,3067.07,3245.2542857142857,3288.786428571428,110.70537910103975,154.71000000000004,414.28999999999996
2025-05-17,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2868.33,3599.97,3141.06,30.63,7.58,71.47,5,5,137,0,0,3481.36,3265.8,3164.99,3304.4385714285713,3305.0921428571423,110.31084616189173,-340.3000000000002,-23.929999999999836
2025-05-18,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2958.01,3659.03,3309.16,26.49,7.3,32.13,6,5,138,0,0,3141.06,3326.65,3187.22,3301.02,3270.784285714286,115.59681642098465,168.0999999999999,121.94000000000005
2025-05-19,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2635.6,3593.24,3223.48,21.26,0.0,30.23,0,5,139,0,0,3309.16,3481.36,3383.45,3318.4399999999996,3267.86,104.21721594823062,-85.67999999999984,-159.9699999999998
2025-05-20,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,3014.82,3949.99,3644.41,19.47,0.0,85.95,1,5,140,0,1,3223.48,3141.06,3321.6,3295.587142857143,3252.6457142857143,105.12111946294625,420.92999999999984,322.80999999999995
2025-05-21,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2718.6,3467.23,3026.89,41.62,6.3,32.72,2,5,141,0,1,3644.41,3309.16,3265.8,3341.702857142857,3269.2392857142854,169.51735493397027,-617.52,-238.9100000000003
2025-05-22,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2675.95,3736.83,3061.01,19.79,0.0,29.65,3,5,142,0,0,3026.89,3223.48,3326.65,3307.5728571428576,3258.8792857142857,207.20710040233422,34.120000000000346,-265.6399999999999
2025-05-23,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2741.52,3826.48,3248.78,29.4,1.14,88.76,4,5,143,0,1,3061.01,3644.41,3481.36,3269.6242857142856,3257.4392857142857,226.55291558906254,187.76999999999998,-232.57999999999993
2025-05-24,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2876.04,3782.46,3156.09,41.2,11.54,33.44,5,5,144,1,3,3248.78,3026.89,3141.06,3236.3985714285714,3270.4185714285713,206.49139460911965,-92.69000000000005,15.0300000000002
2025-05-25,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2748.66,3755.29,3196.52,39.76,0.0,83.14,6,5,145,0,1,3156.09,3061.01,3309.16,3238.5457142857144,3269.782857142857,205.4101296477486,40.429999999999836,-112.63999999999987
2025-05-26,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2741.85,3862.61,3387.45,27.24,0.0,72.79,0,5,146,0,0,3196.52,3248.78,3223.48,3222.4542857142856,3270.447142857143,203.3581294872953,190.92999999999984,163.9699999999998
2025-05-27,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2823.65,3913.44,3186.93,18.85,0.0,84.75,1,5,147,0,0,3387.45,3156.09,3644.41,3245.878571428571,3270.7328571428575,212.7239316131415,-200.51999999999998,-457.48
2025-05-28,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2639.25,3861.88,3239.51,30.51,2.24,32.02,2,5,148,0,0,3186.93,3196.52,3026.89,3180.5242857142853,3261.113571428571,119.90147508922294,52.58000000000038,212.62000000000035
2025-05-29,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2792.72,3485.14,3191.06,38.16,2.9,44.85,3,5,149,0,1,3239.51,3387.45,3061.01,3210.8985714285714,3259.235714285714,99.72948618280267,-48.45000000000027,130.04999999999973
2025-05-30,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2850.42,3887.67,3338.27,33.07,6.22,67.89,4,5,150,0,0,3191.06,3186.93,3248.78,3229.477142857143,3249.5507142857145,76.57965824644938,147.21000000000004,89.48999999999978
2025-05-31,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2707.59,3698.52,2998.69,31.14,0.0,60.23,5,5,151,0,0,3338.27,3239.51,3156.09,3242.2614285714285,3239.3300000000004,87.08796710387624,-339.5799999999999,-157.4000000000001
2025-06-01,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2966.16,4109.31,3346.83,29.15,0.0,44.16,6,6,152,0,0,2998.69,3191.06,3196.52,3219.775714285714,3229.160714285714,125.07874744298054,348.1399999999999,150.30999999999995
2025-06-02,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2709.34,3965.96,3263.6,36.55,7.04,84.77,0,6,153,0,0,3346.83,3338.27,3387.45,3241.2485714285717,3231.8514285714286,133.06798793957103,-83.23000000000002,-123.84999999999991
2025-06-03,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2464.39,3319.88,2874.13,28.22,0.0,35.92,1,6,154,0,0,3263.6,2998.69,3186.93,3223.555714285714,3234.717142857143,117.73982954762975,-389.4699999999998,-312.7999999999997
2025-06-04,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2788.52,3908.94,3310.83,38.58,1.12,56.11,2,6,155,0,1,2874.13,3346.83,3239.51,3178.87,3179.697142857143,177.93032353517918,436.6999999999998,71.31999999999971
2025-06-05,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2698.64,3435.0,3085.84,19.97,6.99,56.59,3,6,156,0,0,3310.83,3263.6,3191.06,3189.058571428572,3199.9785714285717,183.92243985156506,-224.98999999999978,-105.2199999999998
2025-06-06,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2750.69,4143.3,3351.7,34.99,0.0,57.56,4,6,157,0,0,3085.84,2874.13,3338.27,3174.027142857143,3201.7521428571426,187.98636659026562,265.8599999999997,13.429999999999836
2025-06-07,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2869.54,3753.18,3465.45,22.38,0.0,65.71,5,6,158,0,0,3351.7,3310.83,2998.69,3175.945714285714,3209.1035714285717,189.99973937325532,113.75,466.75999999999976
2025-06-08,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2470.16,3179.99,2870.41,23.07,0.0,26.88,6,6,159,0,0,3465.45,3085.84,3346.83,3242.6257142857144,3231.200714285714,199.11010026759445,-595.04,-476.4200000000001
2025-06-09,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2758.82,3640.18,3075.76,28.96,0.27,83.18,0,6,160,0,0,2870.41,3351.7,3263.6,3174.565714285714,3207.907142857143,235.63030781693803,205.35000000000036,-187.8399999999997
2025-06-10,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2468.69,3626.05,3034.01,30.62,0.0,40.48,1,6,161,0,0,3075.76,3465.45,2874.13,3147.7314285714288,3185.6435714285712,234.49405276243706,-41.75,159.8800000000001
2025-06-11,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2634.69,3487.86,3084.76,41.76,0.0,44.1,2,6,162,0,1,3034.01,2870.41,3310.83,3170.5714285714284,3174.7207142857146,209.89994723110163,50.75,-226.0699999999997
2025-06-12,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2897.22,3947.75,3241.33,39.1,2.18,52.69,3,6,163,0,1,3084.76,3075.76,3085.84,3138.2757142857145,3163.667142857143,201.96450569816727,156.5699999999997,155.48999999999978
2025-06-13,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2568.6,3319.92,3072.91,30.07,1.57,41.55,4,6,164,0,0,3241.33,3034.01,3351.7,3160.4885714285715,3167.257857142857,203.77879096613384,-168.42000000000007,-278.78999999999996
2025-06-14,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2802.24,3818.11,3307.37,23.26,0.0,78.92,5,6,165,0,0,3072.91,3084.76,3465.45,3120.6614285714286,3148.3035714285716,186.7081325160192,234.46000000000004,-158.07999999999993
2025-06-15,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2457.68,3496.0,2871.67,39.32,0.0,45.11,6,6,166,0,1,3307.37,3241.33,2870.41,3098.078571428571,3170.352142857143,142.34382909333578,-435.6999999999998,1.2600000000002183
2025-06-16,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2643.59,3530.04,3052.98,22.6,4.89,43.51,0,6,167,0,0,2871.67,3072.91,3075.76,3098.2585714285715,3136.412142857143,142.0083507437248,181.30999999999995,-22.7800000000002
2025-06-17,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2744.12,3597.46,3247.29,35.01,11.89,43.16,1,6,168,1,2,3052.98,3307.37,3034.01,3095.004285714286,3121.367857142857,142.86827311165047,194.30999999999995,213.27999999999975
2025-06-18,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2621.21,3721.95,3215.96,36.61,0.0,36.09,2,6,169,0,0,3247.29,2871.67,3084.76,3125.4728571428573,3148.0221428571426,150.2444451235271,-31.329999999999927,131.19999999999982
2025-06-19,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2513.28,3760.92,3040.29,37.59,0.0,37.23,3,6,170,0,0,3215.96,3052.98,3241.33,3144.2157142857145,3141.245714285714,152.48589179080938,-175.67000000000007,-201.03999999999996
2025-06-20,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2414.59,3397.19,3014.72,40.21,0.0,25.39,4,6,171,0,1,3040.29,3247.29,3072.91,3115.4957142857143,3137.992142857143,150.05953483613916,-25.570000000000164,-58.190000000000055
2025-06-21,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2224.99,2889.44,2648.37,35.65,14.65,41.76,5,6,172,1,2,3014.72,3215.96,3307.37,3107.182857142857,3113.9221428571427,154.3619449771971,-366.3499999999999,-659.0
2025-06-22,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2582.17,3719.7,2990.57,22.55,0.0,76.57,6,6,173,0,0,2648.37,3040.29,2871.67,3013.04,3055.559285714286,204.67855416074687,342.2000000000003,118.90000000000009
2025-06-23,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2509.8,3426.58,3003.14,28.45,11.9,43.57,0,6,174,1,2,2990.57,3014.72,3052.98,3030.0257142857145,3064.1421428571425,195.7292712615358,12.569999999999709,-49.840000000000146
2025-06-24,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2807.26,3863.62,3389.63,28.54,2.35,38.89,1,6,175,0,0,3003.14,2648.37,3247.29,3022.905714285714,3058.9550000000004,195.6615987580902,386.49000000000024,142.34000000000015
2025-06-25,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2678.15,3305.26,3057.55,28.08,9.35,65.98,2,6,176,0,0,3389.63,2990.57,3215.96,3043.2400000000002,3084.3564285714283,227.64913763655488,-332.0799999999999,-158.40999999999985
2025-06-26,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2752.75,3626.07,3006.94,23.4,4.76,79.28,3,6,177,0,0,3057.55,3003.14,3040.29,3020.61,3082.412857142857,215.14821968432324,-50.61000000000013,-33.34999999999991
2025-06-27,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2695.62,3744.18,3178.99,23.64,0.0,86.03,4,6,178,0,1,3006.94,3389.63,3014.72,3015.845714285714,3065.6707142857144,215.00899832775664,172.04999999999973,164.26999999999998
2025-06-28,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2747.46,4076.7,3298.29,22.47,0.0,60.39,5,6,179,0,0,3178.99,3057.55,2648.37,3039.3128571428574,3073.2478571428574,223.65638054198962,119.30000000000018,649.9200000000001
2025-06-29,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2373.26,3134.44,2901.41,32.53,2.6,42.55,6,6,180,0,0,3298.29,3006.94,2990.57,3132.158571428571,3072.5992857142855,160.22048125719098,-396.8800000000001,-89.16000000000031
2025-06-30,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2576.32,3633.73,3178.42,21.38,6.06,33.18,0,6,181,0,0,2901.41,3178.99,3003.14,3119.4214285714284,3074.723571428571,176.1086557051809,277.0100000000002,175.2800000000002
2025-07-01,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2453.47,3527.24,2994.21,30.26,3.71,26.14,1,7,182,0,0,3178.42,3298.29,3389.63,3144.4614285714283,3083.683571428571,169.14293821386454,-184.21000000000004,-395.4200000000001
2025-07-02,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2687.32,3908.17,3190.09,18.84,2.05,72.62,2,7,183,0,0,2994.21,2901.41,3057.55,3087.972857142857,3065.6064285714288,136.4961255511543,195.8800000000001,132.53999999999996
2025-07-03,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2608.99,3362.05,2844.54,35.47,0.0,85.61,3,7,184,0,1,3190.09,3178.42,3006.94,3106.907142857143,3063.7585714285715,140.7006065746571,-345.5500000000002,-162.4000000000001
2025-07-04,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2666.24,3650.69,3148.18,25.12,0.0,28.35,4,7,185,0,0,2844.54,2994.21,3178.99,3083.707142857143,3049.776428571429,170.22307527812782,303.6399999999999,-30.809999999999945
2025-07-05,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2274.68,2997.99,2696.11,32.09,0.17,73.4,5,7,186,0,0,3148.18,3190.09,3298.29,3079.305714285714,3059.309285714286,167.72879427388656,-452.0699999999997,-602.1799999999998
2025-07-06,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2640.7,3253.92,2958.58,28.95,7.16,25.43,6,7,187,0,0,2696.11,2844.54,2901.41,2993.28,3062.719285714286,189.68375611352127,262.4699999999998,57.17000000000007
2025-07-07,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2472.3,3348.02,2703.57,35.93,4.08,34.96,0,7,188,0,0,2958.58,3148.18,3178.42,3001.447142857143,3060.434285714286,186.2689102448661,-255.00999999999976,-474.8499999999999
2025-07-08,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2622.59,3599.38,3167.03,25.12,0.0,80.42,1,7,189,0,0,2703.57,2696.11,2994.21,2933.6114285714284,3039.0364285714286,197.22079533935133,463.46000000000004,172.82000000000016
2025-07-09,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2521.17,3461.17,2968.35,29.14,0.0,49.68,2,7,190,0,0,3167.03,2958.58,3190.09,2958.3,3023.136428571429,215.9944507003221,-198.6800000000003,-221.74000000000024
2025-07-10,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2600.42,3867.68,3104.68,34.57,6.77,81.96,3,7,191,0,0,2968.35,2703.57,2844.54,2926.6228571428574,3016.765,191.16830505380187,136.32999999999993,260.1399999999999
2025-07-11,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2674.71,3312.65,2937.79,29.21,0.0,62.97,4,7,192,0,0,3104.68,3167.03,3148.18,2963.785714285714,3023.746428571428,197.72503220863373,-166.88999999999987,-210.38999999999987
2025-07-12,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2805.88,3454.75,3055.32,29.87,0.53,28.39,5,7,193,0,0,2937.79,2968.35,2696.11,2933.73,3006.5178571428573,180.24161237997714,117.5300000000002,359.21000000000004
2025-07-13,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2061.36,2738.85,2428.73,24.9,6.67,28.18,6,7,194,0,0,3055.32,3104.68,2958.58,2985.0457142857144,2989.162857142857,149.89439558759986,-626.5900000000001,-529.8499999999999
2025-07-14,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2647.95,3688.55,3132.58,19.11,10.04,58.34,0,7,195,1,2,2428.73,2937.79,2703.57,2909.3528571428574,2955.4,259.32311201242794,703.8499999999999,429.00999999999976
2025-07-15,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2354.47,3044.75,2687.23,19.65,0.0,34.0,1,7,196,0,0,3132.58,3055.32,3167.03,2970.64,2952.1257142857144,253.2067121279907,-445.3499999999999,-479.8000000000002
2025-07-16,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2320.12,3491.64,2837.2,23.69,5.11,60.14,2,7,197,0,0,2687.23,2428.73,2968.35,2902.097142857143,2930.1985714285715,256.1077792463105,149.9699999999998,-131.1500000000001
2025-07-17,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2413.03,3155.41,2735.38,22.98,0.0,59.75,3,7,198,0,0,2837.2,3132.58,3104.68,2883.3614285714284,2904.992142857143,255.24895582082178,-101.81999999999971,-369.2999999999997
2025-07-18,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2533.6,3572.93,3029.54,19.58,0.0,44.98,4,7,199,0,0,2735.38,2687.23,2937.79,2830.6042857142857,2897.1949999999997,239.56403353155017,294.15999999999985,91.75
2025-07-19,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2541.38,3294.33,3005.25,21.32,2.09,62.61,5,7,200,0,0,3029.54,2837.2,3055.32,2843.7114285714283,2888.720714285714,248.7400308507256,-24.289999999999964,-50.070000000000164
2025-07-20,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2608.05,3151.72,2857.38,35.82,1.62,68.59,6,7,201,0,0,3005.25,2735.38,2428.73,2836.558571428571,2910.8021428571424,242.2767001748619,-147.8699999999999,428.6500000000001
2025-07-21,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2554.27,3397.6,2816.89,24.85,0.0,27.2,0,7,202,0,0,2857.38,3029.54,3132.58,2897.7942857142853,2903.5735714285715,163.32416435391735,-40.49000000000024,-315.69000000000005
2025-07-22,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2405.0,3078.76,2677.35,37.75,4.9,48.95,1,7,203,0,0,2816.89,3005.25,2687.23,2852.6957142857145,2911.667857142857,127.30062828558867,-139.53999999999996,-9.88000000000011
2025-07-23,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2585.31,3428.95,3094.34,38.42,0.0,50.53,2,7,204,0,1,2677.35,2857.38,2837.2,2851.2842857142855,2876.690714285714,129.47713554358663,416.99000000000024,257.1400000000003
2025-07-24,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2708.13,3918.19,3199.92,23.22,4.26,52.49,3,7,205,0,0,3094.34,2816.89,2735.38,2888.0185714285717,2885.69,158.12328032567845,105.57999999999993,464.53999999999996
2025-07-25,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2509.49,3451.86,2904.78,18.67,5.93,37.26,4,7,206,0,0,3199.92,2677.35,3029.54,2954.3814285714284,2892.4928571428572,179.43132237048093,-295.1399999999999,-124.75999999999976
2025-07-26,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2740.58,3662.2,3028.15,24.85,0.0,29.46,5,7,207,0,0,2904.78,3094.34,3005.25,2936.558571428571,2890.1349999999998,176.8999283426071,123.36999999999989,22.90000000000009
2025-07-27,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2569.0,3529.43,2946.87,24.21,8.28,39.58,6,7,208,0,0,3028.15,3199.92,2857.38,2939.8299999999995,2888.194285714286,178.58567953039739,-81.2800000000002,89.48999999999978
2025-07-28,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2369.48,3068.41,2773.13,18.21,2.03,31.85,0,7,209,0,0,2946.87,2904.78,2816.89,2952.6142857142863,2925.2042857142856,174.8640247789841,-173.73999999999978,-43.75999999999976
2025-07-29,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2398.22,3170.19,2697.77,18.55,0.0,47.08,1,7,210,0,0,2773.13,3028.15,2677.35,2946.362857142857,2899.529285714286,181.19258977804972,-75.36000000000013,20.420000000000073
2025-07-30,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2271.07,3108.69,2767.44,23.62,0.0,31.03,2,7,211,0,0,2697.77,2946.87,3094.34,2949.2799999999997,2900.282142857143,176.23632372470894,69.67000000000007,-326.9000000000001
2025-07-31,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2371.23,3291.78,2813.61,19.02,3.98,63.98,3,7,212,0,0,2767.44,2773.13,3199.92,2902.5800000000004,2895.299285714286,174.69621384945353,46.17000000000007,-386.30999999999995
2025-08-01,Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Fruit,1,2547.51,3459.38,2896.58,31.25,0.0,31.86,4,8,213,0,0,2813.61,2697.77,2904.78,2847.3928571428573,2900.887142857143,116.40292303235852,82.9699999999998,-8.200000000000273
