date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity
2025-07-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1485.15,1911.45,1729.41,30.93,2.28,47.43
2025-07-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1452.44,1965.78,1676.74,28.93,5.74,45.92
2025-07-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1321.62,1925.59,1606.57,31.72,1.15,40.18
2025-07-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1546.26,1882.77,1731.41,35.87,5.09,70.84
2025-07-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1607.94,2052.79,1791.84,33.93,0.0,78.35
2025-07-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1418.66,1799.74,1545.89,18.89,9.67,57.65
2025-07-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1518.79,2141.48,1744.09,38.98,0.0,53.62
2025-07-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1616.07,2167.6,1872.37,35.34,2.69,51.65
2025-07-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1606.81,2023.19,1828.89,29.27,2.41,88.0
2025-07-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1614.67,2300.65,1920.79,33.6,12.53,80.36
2025-07-31,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1505.07,2045.21,1668.08,27.12,7.83,45.58
2025-08-01,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1561.06,2129.74,1761.43,38.94,10.21,27.33
2025-08-02,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1280.46,1881.06,1584.32,40.1,6.12,89.83
2025-08-03,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1601.01,2076.42,1799.67,20.36,0.0,66.19
2025-08-04,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1406.31,1796.03,1554.44,34.66,0.0,83.72
2025-08-05,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1329.13,2005.36,1650.03,25.04,6.31,49.36
2025-08-06,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1502.77,2151.38,1838.32,31.58,2.44,76.51
2025-08-07,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1516.86,2021.66,1848.93,38.9,0.0,65.28
2025-08-08,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1231.81,1835.58,1486.08,21.43,1.67,54.97
2025-08-09,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1418.93,1919.43,1708.58,18.23,1.8,77.3
2025-08-10,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1308.55,1722.16,1440.9,21.79,1.47,53.71
2025-08-11,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1279.4,1793.94,1520.43,33.33,6.02,52.58
2025-08-12,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1409.43,2077.94,1698.08,22.78,0.0,50.01
2025-08-13,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1372.95,1792.74,1600.2,31.73,0.0,62.36
2025-08-14,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1513.05,1860.5,1646.18,41.47,7.73,67.78
2025-08-15,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1285.88,1815.82,1543.79,34.46,5.02,73.4
2025-08-16,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1281.62,1881.5,1590.33,29.92,0.0,83.77
2025-08-17,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1362.84,1985.93,1633.42,32.57,0.0,47.9
2025-08-18,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1387.0,1876.28,1582.62,34.27,0.0,71.86
2025-08-19,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1628.17,2264.21,1852.09,33.08,2.21,83.72
2025-08-20,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1370.62,1768.83,1561.85,28.58,3.28,62.67
2025-08-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1440.92,1777.56,1622.87,25.08,0.67,73.59
2025-08-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1394.97,1873.04,1698.96,30.95,6.55,88.15
2025-08-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1358.61,1943.12,1573.01,37.93,0.0,41.7
2025-08-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1436.83,1857.11,1598.32,37.36,0.0,73.53
2025-08-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1229.16,1607.76,1462.16,41.11,10.2,34.15
2025-08-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1649.94,2208.78,1801.28,35.38,0.51,88.7
2025-08-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1542.46,2048.78,1683.78,26.78,3.87,76.39
2025-08-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1564.83,2286.17,1951.96,28.91,8.72,68.73
2025-08-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1412.27,1891.26,1603.61,37.74,0.0,86.12
2025-08-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1172.32,1614.65,1441.97,18.6,3.22,82.48
2025-08-31,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1328.7,1892.78,1531.88,23.31,0.0,29.11
2025-09-01,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1385.94,1903.6,1541.88,25.25,0.0,51.54
2025-09-02,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1463.76,2223.79,1792.13,25.3,7.29,57.02
2025-09-03,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1304.6,1978.34,1607.32,21.26,10.88,54.49
2025-09-04,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1421.81,1948.05,1614.85,40.7,0.0,52.24
2025-09-05,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1573.1,1957.4,1769.37,27.96,5.23,31.44
2025-09-06,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1280.6,1714.05,1491.29,40.84,0.86,27.13
2025-09-07,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1272.81,1741.42,1507.24,40.81,0.0,80.6
2025-09-08,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1380.58,2034.62,1700.38,31.07,13.46,88.56
2025-09-09,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1220.65,1661.75,1447.92,22.56,5.38,32.94
2025-09-10,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1377.32,1767.62,1527.36,33.91,0.0,66.71
2025-09-11,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1335.71,1660.54,1532.39,36.88,0.0,40.83
2025-09-12,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1304.5,1882.03,1600.39,19.65,0.0,74.74
2025-09-13,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1338.92,1812.66,1623.21,38.87,1.7,46.36
2025-09-14,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1281.44,1932.39,1567.11,18.07,0.0,80.8
2025-09-15,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1250.24,1685.77,1529.6,24.02,6.53,36.34
2025-09-16,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1446.51,1783.84,1645.02,18.36,0.0,76.35
2025-09-17,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1326.3,1816.92,1600.75,22.18,6.51,28.41
2025-09-18,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1252.51,1647.6,1408.89,35.9,5.26,55.96
2025-09-19,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1355.09,1770.53,1516.84,20.62,5.42,57.75
2025-09-20,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1374.98,1636.77,1505.26,36.8,0.0,81.35
2025-09-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1217.32,1634.05,1411.26,41.14,2.29,28.95
2025-09-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1384.39,1853.88,1614.5,34.47,0.0,56.87
2025-09-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1504.56,1807.95,1654.89,19.94,0.0,64.54
2025-09-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1275.1,1778.38,1578.32,33.19,0.0,60.64
2025-09-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1270.83,1891.94,1514.66,30.73,2.28,54.49
2025-09-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1301.82,1636.29,1491.8,34.84,0.0,80.43
2025-09-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1486.75,2049.91,1693.13,35.3,0.0,38.98
2025-09-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1430.33,1873.5,1674.5,26.13,0.0,54.48
2025-09-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1394.99,1799.15,1641.32,28.24,10.65,68.23
2025-09-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1112.82,1456.62,1317.08,40.15,0.0,29.36
2025-10-01,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1481.38,1804.12,1646.33,20.32,0.78,73.02
2025-10-02,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1457.52,1907.68,1624.13,32.08,0.0,61.5
2025-10-03,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1337.85,1754.11,1593.51,26.49,1.07,68.25
2025-10-04,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1522.37,2099.72,1710.46,35.31,3.53,87.95
2025-10-05,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1413.63,1847.63,1621.04,31.87,0.0,38.83
2025-10-06,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1346.53,1713.21,1532.22,20.6,0.0,79.95
2025-10-07,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1374.08,1969.12,1627.85,31.78,0.0,77.47
2025-10-08,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1457.57,2014.22,1616.98,37.64,14.45,64.88
2025-10-09,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1473.79,1822.18,1680.26,40.3,0.04,78.91
2025-10-10,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1428.26,1906.43,1716.46,34.86,0.0,45.08
2025-10-11,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1149.54,1478.03,1367.24,38.88,0.0,61.81
2025-10-12,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1175.45,1530.3,1385.99,33.2,0.0,26.99
2025-10-13,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1415.05,1776.21,1590.77,28.08,12.06,47.16
2025-10-14,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1372.08,1954.22,1624.9,36.64,0.69,61.89
2025-10-15,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1361.16,1829.47,1680.04,21.78,0.0,65.16
2025-10-16,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1424.24,1820.99,1616.85,33.89,6.63,56.57
2025-10-17,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1222.17,1613.86,1432.71,36.12,8.86,32.4
2025-10-18,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1388.1,1838.9,1630.01,34.28,0.0,56.63
2025-10-19,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1463.46,1808.78,1662.91,27.49,15.62,63.96
2025-10-20,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1293.8,1827.4,1615.39,23.07,3.49,33.92
2025-10-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1285.35,1757.48,1547.38,18.19,0.0,73.56
2025-10-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1385.96,1932.11,1687.97,34.89,0.0,57.52
2025-10-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1446.65,1956.27,1607.38,19.73,0.0,81.01
2025-10-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1330.63,1790.29,1652.8,40.11,4.0,81.04
2025-10-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1490.15,2018.91,1714.6,35.03,0.0,52.15
2025-10-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1281.72,1706.52,1574.94,25.79,0.0,77.09
2025-10-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1361.7,1902.64,1557.7,40.07,4.26,30.73
2025-10-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1522.44,1894.08,1689.09,32.13,0.0,59.06
2025-10-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1443.24,1929.02,1702.96,26.15,10.13,46.65
2025-10-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1357.77,1931.56,1655.46,20.74,13.26,58.15
2025-10-31,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1389.47,1742.2,1529.06,35.46,0.0,78.23
2025-11-01,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1277.04,1593.33,1422.41,21.51,10.98,37.82
2025-11-02,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1471.65,2040.12,1687.11,33.73,1.67,36.51
2025-11-03,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1471.83,1919.04,1648.66,36.11,0.0,74.39
2025-11-04,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1609.21,2331.46,1884.61,31.55,2.78,66.29
2025-11-05,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1429.98,2005.25,1634.38,33.05,6.35,34.81
2025-11-06,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1355.06,1936.83,1676.66,25.27,3.34,42.85
2025-11-07,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1243.62,1797.81,1541.53,25.45,4.83,54.37
2025-11-08,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1478.44,2238.09,1832.41,19.84,10.07,81.18
2025-11-09,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1627.92,2136.36,1803.52,30.17,0.0,55.08
2025-11-10,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1323.11,1854.62,1526.93,39.5,1.25,54.23
2025-11-11,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1473.37,1955.58,1642.22,25.72,8.57,55.92
2025-11-12,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1191.05,1587.65,1455.87,20.48,11.18,83.44
2025-11-13,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1366.2,1951.23,1624.09,30.11,0.0,36.22
2025-11-14,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1273.12,1771.32,1534.39,28.55,0.0,58.98
2025-11-15,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1421.2,1983.98,1735.18,24.79,2.44,51.57
2025-11-16,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1268.98,1783.81,1509.6,36.94,0.0,67.07
2025-11-17,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1305.04,1770.51,1615.33,34.28,12.01,43.47
2025-11-18,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1442.27,1937.91,1626.28,39.75,0.0,81.76
2025-11-19,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1369.66,1922.52,1630.55,21.39,0.36,47.74
2025-11-20,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1253.84,1640.64,1368.63,27.41,1.67,63.68
2025-11-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1494.6,1855.03,1637.81,27.04,6.18,76.46
2025-11-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1674.28,2227.05,1865.33,37.9,8.76,73.02
2025-11-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1446.47,1917.41,1639.53,33.5,0.0,52.52
2025-11-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1644.21,2225.59,1949.46,22.33,2.36,38.92
2025-11-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1531.44,1948.69,1676.05,23.44,1.86,33.94
2025-11-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1374.92,2078.8,1698.99,20.43,1.13,75.11
2025-11-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1457.19,1991.39,1618.72,18.91,0.0,46.89
2025-11-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1498.71,1852.11,1680.25,27.04,0.0,35.55
2025-11-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1448.58,1949.79,1609.95,37.42,2.64,35.76
2025-11-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1417.39,1911.72,1662.59,34.23,11.02,40.44
2025-12-01,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1200.63,1587.76,1407.04,35.96,8.55,54.18
2025-12-02,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1582.28,2074.0,1831.17,37.41,0.0,55.49
2025-12-03,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1496.93,1899.88,1662.86,40.73,0.0,88.99
2025-12-04,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1326.87,1749.57,1551.17,27.16,0.0,59.28
2025-12-05,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1453.23,1933.84,1586.58,37.23,12.51,34.0
2025-12-06,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1503.08,2153.21,1810.94,38.98,9.63,61.05
2025-12-07,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1455.03,2192.1,1791.22,38.43,0.0,43.53
2025-12-08,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1480.06,1869.84,1660.05,39.73,4.94,34.58
2025-12-09,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1353.89,1970.72,1588.15,23.33,6.28,54.32
2025-12-10,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1429.34,1841.16,1697.65,19.28,0.0,57.63
2025-12-11,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1494.14,2253.17,1803.88,27.0,4.67,26.83
2025-12-12,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1542.25,2068.28,1691.62,33.6,8.96,76.44
2025-12-13,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1320.61,1825.65,1617.38,37.91,5.7,70.24
2025-12-14,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1471.4,2161.99,1801.74,28.77,0.14,25.34
2025-12-15,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1438.07,1995.89,1776.48,38.04,0.0,60.67
2025-12-16,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1636.69,2157.71,1844.64,20.67,0.89,43.73
2025-12-17,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1414.74,1841.09,1691.99,28.08,8.29,76.6
2025-12-18,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1432.73,1841.66,1676.0,39.72,0.0,63.79
2025-12-19,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1273.2,1853.68,1587.58,23.81,5.64,34.33
2025-12-20,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1380.34,1920.17,1621.06,23.77,12.53,52.08
2025-12-21,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1353.15,1683.59,1538.15,41.39,12.18,29.4
2025-12-22,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1544.53,2086.95,1789.46,41.72,1.42,61.02
2025-12-23,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1449.39,1985.2,1711.5,33.26,4.39,88.77
2025-12-24,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1469.85,1916.46,1769.97,36.92,8.62,47.41
2025-12-25,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1589.49,2124.46,1790.07,36.52,2.9,72.79
2025-12-26,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1463.25,1894.67,1742.16,31.1,1.66,77.88
2025-12-27,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1492.91,2204.7,1818.38,29.15,0.0,70.2
2025-12-28,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1439.17,2001.4,1643.25,19.51,6.46,75.45
2025-12-29,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1548.28,2046.24,1811.02,19.05,0.9,37.97
2025-12-30,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1447.66,2227.47,1798.27,30.37,4.09,89.29
2025-12-31,Maharashtra,Mumbai,Mumbai APMC,Tomato,Vegetable,1,1506.86,1956.05,1741.71,36.08,0.0,37.42
2025-01-01,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1879.86,2704.9,2230.4,38.78,0.0,46.58
2025-01-02,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1844.18,2585.59,2262.98,39.35,0.0,73.32
2025-01-03,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2131.81,2691.86,2349.48,41.37,4.84,57.25
2025-01-04,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1936.02,2785.97,2251.96,30.46,7.9,77.07
2025-01-05,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2167.14,2670.71,2442.54,32.46,8.09,78.45
2025-01-06,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1717.26,2251.31,1984.22,19.92,0.0,67.96
2025-01-07,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1798.46,2541.38,2149.26,28.23,2.16,69.83
2025-01-08,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1940.88,2505.53,2304.57,38.88,0.0,47.92
2025-01-09,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2083.66,2552.36,2265.39,41.52,0.0,86.61
2025-01-10,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1751.09,2572.24,2164.5,26.72,0.0,77.07
2025-01-11,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1875.74,2642.7,2127.83,21.43,0.0,64.49
2025-01-12,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1899.53,2307.93,2125.33,19.61,8.32,75.6
2025-01-13,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1800.39,2442.77,2133.27,31.61,17.79,64.33
2025-01-14,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2052.22,2889.9,2328.13,26.93,3.11,74.6
2025-01-15,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1871.64,2520.33,2154.11,27.55,6.2,67.22
2025-01-16,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1822.42,2413.83,2195.81,35.66,2.73,57.44
2025-01-17,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2212.67,3072.82,2614.09,24.28,1.42,41.92
2025-01-18,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2076.01,3038.75,2432.2,24.85,0.0,84.57
2025-01-19,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1958.56,2510.15,2280.2,38.47,12.62,54.38
2025-01-20,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2003.01,2549.81,2206.35,20.11,12.87,69.33
2025-01-21,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2151.61,2707.41,2386.79,26.34,0.0,29.22
2025-01-22,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2059.78,2932.37,2381.09,38.43,7.84,71.27
2025-01-23,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2172.39,2833.04,2383.89,37.05,0.0,58.07
2025-01-24,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1800.19,2462.32,2210.01,21.33,0.51,76.37
2025-01-25,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1847.51,2700.99,2300.31,26.85,5.72,77.24
2025-01-26,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2024.92,2767.92,2337.71,20.07,0.0,45.1
2025-01-27,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2178.92,2847.45,2368.52,30.62,5.66,75.0
2025-01-28,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2153.77,2618.01,2396.27,41.34,8.48,66.75
2025-01-29,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2080.73,2913.08,2436.46,26.27,4.76,82.07
2025-01-30,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2074.2,2759.24,2321.09,22.37,0.0,87.81
2025-01-31,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2036.93,2952.46,2391.0,19.33,3.25,33.07
2025-02-01,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1942.82,2630.41,2374.03,25.74,0.0,71.11
2025-02-02,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1850.79,2727.07,2199.33,39.48,8.32,79.99
2025-02-03,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1942.89,2780.56,2340.62,31.22,6.09,33.14
2025-02-04,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1968.2,2755.04,2353.35,30.06,2.18,35.96
2025-02-05,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2261.65,2740.29,2477.18,33.81,0.0,71.84
2025-02-06,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,2067.84,2898.68,2369.7,31.53,0.0,78.64
2025-02-07,Maharashtra,Mumbai,Mumbai APMC,Onion,Vegetable,0,1850.47,2505.35,2303.28,33.39,0.14,62.49
